case_id,model_uid,sample_id,is_mated,compression_family,compression_profile,search_mode,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,threshold_policy,extraction_uid,dataset_id,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-5b2f359d50c8a549edc5,arcface-7972a704552df378345f,survface:registered_probe:2982_cam2_1,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1667990088462829,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.3324165366598917,True,rank_flip,8,42,8
gradcam-3c8b88ed76176d7db422,arcface-7972a704552df378345f,survface:registered_probe:10306_cam1_30,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1078492999076843,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3154943231616116,True,stable,1,42,8
gradcam-69280db0a7be7f251375,arcface-7972a704552df378345f,survface:registered_probe:8950_cam2_14,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1243165731430053,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3231768240546376,True,stable,2,42,8
gradcam-e93397aeb22d746f16e4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10503_cam2_6,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.10684335231781,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3269458986232874,True,stable,3,42,8
gradcam-45857f38f877d8ce8060,arcface-7972a704552df378345f,survface:unknown_unknown_probe:6003_cam1_1,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1283148527145385,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3457508183394727,True,stable,4,42,8
gradcam-9d11634bedab0453083a,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1693,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1260403394699096,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3466182339356694,True,stable,5,42,8
gradcam-fd8049262b1cfab6042c,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10039_cam2_13,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1309899091720581,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3503832204835777,True,stable,6,42,8
gradcam-c17da406ced44396de52,arcface-7972a704552df378345f,survface:registered_probe:10186_cam1_3,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1214778423309326,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3504741717830388,True,stable,7,42,8
gradcam-4936c511b1e147e91f62,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10425_cam2_7,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1293305158615112,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3568971814048856,True,stable,8,42,8
gradcam-5629dbe5c7b64027bf66,arcface-7972a704552df378345f,survface:registered_probe:5293_10,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.2261199951171875,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1943842032952416,True,threshold_crossing,1,42,8
gradcam-c4234d82e5c20387635f,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2579,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.5800461173057556,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1866893920471118,True,threshold_crossing,2,42,8
gradcam-6562bc3965ebe4dc07c7,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_204,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.4496546387672424,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1805811636287529,True,threshold_crossing,3,42,8
gradcam-2388a542643919c3c90b,arcface-7972a704552df378345f,survface:registered_probe:4862_cam2_1,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.4272418618202209,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.15780416115582,True,threshold_crossing,4,42,8
gradcam-1426865d0066a5d5c718,arcface-7972a704552df378345f,survface:registered_probe:9244_cam2_115,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.4110901057720184,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1557441105311483,True,threshold_crossing,5,42,8
gradcam-31161767a4af788ca5f0,arcface-7972a704552df378345f,survface:registered_probe:5244_18,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,-0.1606366634368896,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1520037344390697,True,threshold_crossing,6,42,8
gradcam-a6cdae07c7c3873a6f4c,arcface-7972a704552df378345f,survface:registered_probe:9621_cam1_44,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.5749609172344208,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1500658603809613,True,threshold_crossing,7,42,8
gradcam-3f774f98e17139bf6897,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4795_cam2_4,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3575853407382965,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.1469427384126818,True,threshold_crossing,8,42,8
